type,signature,slot,timestamp,index,mint,fromUserAccount,fromTokenAccount,toUserAccount,toTokenAccount,tokenAmount
UNKNOWN,4Lb7eAHvghpuEVGidyswQtdUgTTEzmCVoaUWWgWx5NGTVbenCthKFKsQLDmhSpfoUZ4HgYUs4tDRGMhgaSVnCbBu,167223989,1671199504,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,HLmqeL62xR1QoZ1HKKbXRrdN1p3phKpxRMb2VVopvBBz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,2403.100601
UNKNOWN,4LfLXM396uZQvqZwtcgukC5fUi4A3ft1myC6Y1s3KmtzGYW599iAqYq7YnC5XaFwiTX9Eit2LxiRX3nhWbGTBkLP,167224924,1671199933,0,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,FdmKUE4UMiJYFK5ogCngHzShuVKrFXBamPWcewDr31th,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,Ho4DTFi1pVTsjnEoYLd6hC2ffragyix66nJh9XCPgHjD,13783.04597
UNKNOWN,4LfLXM396uZQvqZwtcgukC5fUi4A3ft1myC6Y1s3KmtzGYW599iAqYq7YnC5XaFwiTX9Eit2LxiRX3nhWbGTBkLP,167224924,1671199933,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,Eqrhxd7bDUCH3MepKmdVkgwazXRzY6iHhEoBpY7yAohk,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,2416.199644
UNKNOWN,4Lk4dYDnzXD38NCJaDKtSUNwtJbvooosU1zArSW4GUyX3xiu7kZH4MdDQGZjAYpXzjWY1anLX6y611MrpU1uEDNF,167216720,1671196195,0,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,DD6oh3HRCvMzqHkGeUW3za4pLgWNPJdV6aNYW3gVjXXi,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2XtgV78kj8qqmpftcq6SFCYJNBzJmNE3KuuHtDFqepWc,60.977414633
UNKNOWN,4Lk4dYDnzXD38NCJaDKtSUNwtJbvooosU1zArSW4GUyX3xiu7kZH4MdDQGZjAYpXzjWY1anLX6y611MrpU1uEDNF,167216720,1671196195,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,6KR4qkJN91LGko2gdizheri8LMtCwsJrhtsQt6QPwCi5,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,879.950523
UNKNOWN,4LTD2oaFYZHHjgSK5Y9zbBE5QGpsRiQEc763w6HRfY525yTTeKCgRwLuZ6TTb2m4HaZ3o8Tey59yxYjSJatSVfmf,167216143,1671195934,0,zebeczgi5fSEtbpfQKVZKCJ3WgYXxjkMUkNNx7fLKAF,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,HLHKFGKj7SrVJMCQjpEvArNoAx8QzSUb384tLN9WLhSH,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,3GvWJyZac74HvCtYRTR7sgknqhN8xe3gUsoWQ4wQWMQR,181647.206160148
UNKNOWN,4LTD2oaFYZHHjgSK5Y9zbBE5QGpsRiQEc763w6HRfY525yTTeKCgRwLuZ6TTb2m4HaZ3o8Tey59yxYjSJatSVfmf,167216143,1671195934,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,FcG8WYNNUS7EyhLZmnfRmK6vMtGqYXbWDo3QKBdmXSpS,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,3109.680833
UNKNOWN,4LVRQapGrZqyn5aHoUWaeVDWGx8JMz5raM7q3hHLU4Sh93TZtBzWCBYnYFXmhJLbC3VnhUB8uN9vQV1KPFKj3apG,167219728,1671197552,0,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,FdmKUE4UMiJYFK5ogCngHzShuVKrFXBamPWcewDr31th,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,Ho4DTFi1pVTsjnEoYLd6hC2ffragyix66nJh9XCPgHjD,14216.675579
UNKNOWN,4LVRQapGrZqyn5aHoUWaeVDWGx8JMz5raM7q3hHLU4Sh93TZtBzWCBYnYFXmhJLbC3VnhUB8uN9vQV1KPFKj3apG,167219728,1671197552,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,Eqrhxd7bDUCH3MepKmdVkgwazXRzY6iHhEoBpY7yAohk,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,2490.424601
UNKNOWN,4LXECPkeNpEnqss13G2Vt6hVTsuFSw9KRbLE6HhiGNgfb8aVRXJcqJaKQ6K6TAZvvZCTFt619wd7ows4xVg4Xe5g,167220466,1671197900,0,So11111111111111111111111111111111111111112,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,876Z9waBygfzUrwwKFfnRcc7cfY4EQf6Kz1w7GRgbVYW,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,ARdLWiH5sztM3CWqu9PTyTbRqvb6MCVhZYzhC7vHHwPC,55.337146648
UNKNOWN,4LXECPkeNpEnqss13G2Vt6hVTsuFSw9KRbLE6HhiGNgfb8aVRXJcqJaKQ6K6TAZvvZCTFt619wd7ows4xVg4Xe5g,167220466,1671197900,1,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,CB86HtaqpXbNWbq67L18y5x2RhqoJ6smb7xHUcyWdQAQ,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,6DNWLtUSpc55PmLefUo5CHYoq89Ujd1N2sGjvMDGrVDV,740.090874
UNKNOWN,4LZ6SmPo2fBXdSC91eMUzD86MQVsi7i3LCMuwXHef193dun36otRhum7uxMfQ3i8poHC9o4rSxktWiS1n2NCaDxm,167210710,1671193507,0,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,Em6rHi68trYgBFyJ5261A2nhwuQWfLcirgzZZYoRcrkX,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,Ho4DTFi1pVTsjnEoYLd6hC2ffragyix66nJh9XCPgHjD,12687.760636
UNKNOWN,4LZ6SmPo2fBXdSC91eMUzD86MQVsi7i3LCMuwXHef193dun36otRhum7uxMfQ3i8poHC9o4rSxktWiS1n2NCaDxm,167210710,1671193507,1,So11111111111111111111111111111111111111112,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,3mEFzHsJyu2Cpjrz6zPmTzP7uoLFj9SbbecGVzzkL1mJ,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,ARdLWiH5sztM3CWqu9PTyTbRqvb6MCVhZYzhC7vHHwPC,165.317151359
UNKNOWN,4m1ynEwVTUVrk9qBLjiEKLx66GgJ5KF1moauhgLoHFZ7BqRNwMG3dZNJnwjryqtAPTASr5fN1nBvMhQnUNbscUf9,167203445,1671190305,0,So11111111111111111111111111111111111111112,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,DQyrAcCrDXQ7NeoqGgDCZwBvWDcYmFCjSb9JtteuvPpz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,ARdLWiH5sztM3CWqu9PTyTbRqvb6MCVhZYzhC7vHHwPC,492.58533212
UNKNOWN,4m1ynEwVTUVrk9qBLjiEKLx66GgJ5KF1moauhgLoHFZ7BqRNwMG3dZNJnwjryqtAPTASr5fN1nBvMhQnUNbscUf9,167203445,1671190305,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,HLmqeL62xR1QoZ1HKKbXRrdN1p3phKpxRMb2VVopvBBz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,6606.035979
UNKNOWN,4n21WTqi5memtbzUJNaVxZdEeENhY7o2yCXQiGt7d52LkqkZWPr8KkiHEAqGLd76DZMq7NE4BvqDBDqZg1Gkdicf,167210540,1671193433,0,7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,DVWRhoXKCoRbvC5QUeTECRNyUSU1gwUM48dBMDSZ88U,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,EZW27SR1wiWoZPXo4sg4gkD4WXoGkMbirp5nBCivAyZc,0.77374726
UNKNOWN,4n21WTqi5memtbzUJNaVxZdEeENhY7o2yCXQiGt7d52LkqkZWPr8KkiHEAqGLd76DZMq7NE4BvqDBDqZg1Gkdicf,167210540,1671193433,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,HftKFJJcUTu6xYcS75cDkm3y8HEkGgutcbGsdREDWdMr,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,935.35505
UNKNOWN,4N3Yz6SgGNgqAKWu9pFegyMK7mYpViWMxeFkRz38LMqQrHNAaneanozjvqspKJm1vV1ihD68p6gq7daRZ652KaWx,167217414,1671196514,0,So11111111111111111111111111111111111111112,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,DQyrAcCrDXQ7NeoqGgDCZwBvWDcYmFCjSb9JtteuvPpz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,ARdLWiH5sztM3CWqu9PTyTbRqvb6MCVhZYzhC7vHHwPC,247.83150567
UNKNOWN,4N3Yz6SgGNgqAKWu9pFegyMK7mYpViWMxeFkRz38LMqQrHNAaneanozjvqspKJm1vV1ihD68p6gq7daRZ652KaWx,167217414,1671196514,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,HLmqeL62xR1QoZ1HKKbXRrdN1p3phKpxRMb2VVopvBBz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,3308.664447
UNKNOWN,4N5E5qd9J9p5DrcSLCKU2JWNH7rWpunMQ2Ka17V95RdFdEWHfZPrNafXCR36f6aHCxDrDTEfRrECQkzQ5JhxTFB5,167213383,1671194694,0,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,DD6oh3HRCvMzqHkGeUW3za4pLgWNPJdV6aNYW3gVjXXi,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2XtgV78kj8qqmpftcq6SFCYJNBzJmNE3KuuHtDFqepWc,64.93105339
UNKNOWN,4N5E5qd9J9p5DrcSLCKU2JWNH7rWpunMQ2Ka17V95RdFdEWHfZPrNafXCR36f6aHCxDrDTEfRrECQkzQ5JhxTFB5,167213383,1671194694,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,6KR4qkJN91LGko2gdizheri8LMtCwsJrhtsQt6QPwCi5,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,936.708643
UNKNOWN,4NaBMMS42nMhWgi9rsGHtt42icWhhxJo8CUQE1NjvPhMBVsY97GpynU1sBRzWQvahnSMTBRvqnY32HKtEYaCvUZg,167224219,1671199606,0,So11111111111111111111111111111111111111112,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,DQyrAcCrDXQ7NeoqGgDCZwBvWDcYmFCjSb9JtteuvPpz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,ARdLWiH5sztM3CWqu9PTyTbRqvb6MCVhZYzhC7vHHwPC,180.149802827
UNKNOWN,4NaBMMS42nMhWgi9rsGHtt42icWhhxJo8CUQE1NjvPhMBVsY97GpynU1sBRzWQvahnSMTBRvqnY32HKtEYaCvUZg,167224219,1671199606,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,HLmqeL62xR1QoZ1HKKbXRrdN1p3phKpxRMb2VVopvBBz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,2380.394562
UNKNOWN,4ndsfWJhiytTXy3yxJ9shGr6tyZSbsEiyefKMsgeMnSA1kmQ4zzpLbEUp6mUH8Q7T2E9aVFcQb2BroLR6HsFJwrN,167204930,1671190967,0,So11111111111111111111111111111111111111112,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,DQyrAcCrDXQ7NeoqGgDCZwBvWDcYmFCjSb9JtteuvPpz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,ARdLWiH5sztM3CWqu9PTyTbRqvb6MCVhZYzhC7vHHwPC,467.214340183
UNKNOWN,4ndsfWJhiytTXy3yxJ9shGr6tyZSbsEiyefKMsgeMnSA1kmQ4zzpLbEUp6mUH8Q7T2E9aVFcQb2BroLR6HsFJwrN,167204930,1671190967,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,HLmqeL62xR1QoZ1HKKbXRrdN1p3phKpxRMb2VVopvBBz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,6297.38249
UNKNOWN,4NQEyGf8a3sjz8uKMqt9trd3HPh9jBQicXvwgkFixERbmMbD45UAdyCNegZ6VtiEhBiLyt4yj5jPJgYTFbbt72TV,167214012,1671194979,0,So11111111111111111111111111111111111111112,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,DQyrAcCrDXQ7NeoqGgDCZwBvWDcYmFCjSb9JtteuvPpz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,ARdLWiH5sztM3CWqu9PTyTbRqvb6MCVhZYzhC7vHHwPC,313.37876359
UNKNOWN,4NQEyGf8a3sjz8uKMqt9trd3HPh9jBQicXvwgkFixERbmMbD45UAdyCNegZ6VtiEhBiLyt4yj5jPJgYTFbbt72TV,167214012,1671194979,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,HLmqeL62xR1QoZ1HKKbXRrdN1p3phKpxRMb2VVopvBBz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,4209.626081
UNKNOWN,4NqUjLg3FJGe2qB2XisjzrU99pST8kXdNmiQrWV6GNFqnMswnoVu6Bt1zo2bqz9ccz848vrfTtxNKQGuzC1HHyiS,167209154,1671192824,0,So11111111111111111111111111111111111111112,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,DQyrAcCrDXQ7NeoqGgDCZwBvWDcYmFCjSb9JtteuvPpz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,ARdLWiH5sztM3CWqu9PTyTbRqvb6MCVhZYzhC7vHHwPC,422.507339801
UNKNOWN,4NqUjLg3FJGe2qB2XisjzrU99pST8kXdNmiQrWV6GNFqnMswnoVu6Bt1zo2bqz9ccz848vrfTtxNKQGuzC1HHyiS,167209154,1671192824,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,HLmqeL62xR1QoZ1HKKbXRrdN1p3phKpxRMb2VVopvBBz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,5695.767677
UNKNOWN,4oNyK5qUtwEdoLyacPWL5fUo5pz1DJBY53NpbsUuGoSLazc3ZfMWo7kpAP6oCHVmBQMwRjYLwb4Tmwb4UAhQXnDX,167219637,1671197512,0,7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,DVWRhoXKCoRbvC5QUeTECRNyUSU1gwUM48dBMDSZ88U,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,EZW27SR1wiWoZPXo4sg4gkD4WXoGkMbirp5nBCivAyZc,0.73245706
UNKNOWN,4oNyK5qUtwEdoLyacPWL5fUo5pz1DJBY53NpbsUuGoSLazc3ZfMWo7kpAP6oCHVmBQMwRjYLwb4Tmwb4UAhQXnDX,167219637,1671197512,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,HftKFJJcUTu6xYcS75cDkm3y8HEkGgutcbGsdREDWdMr,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,886.321787
UNKNOWN,4oqh9Q9hRFZQKQW1rbx6eVDkFuP3agQF5qvQuZMqgsBdw4Y1wD8TcyVGpWZaqfHqmNxchiu9MuAAy5N7A2hVdoVU,167219085,1671197258,0,So11111111111111111111111111111111111111112,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,DQyrAcCrDXQ7NeoqGgDCZwBvWDcYmFCjSb9JtteuvPpz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,ARdLWiH5sztM3CWqu9PTyTbRqvb6MCVhZYzhC7vHHwPC,230.514819679
UNKNOWN,4oqh9Q9hRFZQKQW1rbx6eVDkFuP3agQF5qvQuZMqgsBdw4Y1wD8TcyVGpWZaqfHqmNxchiu9MuAAy5N7A2hVdoVU,167219085,1671197258,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,HLmqeL62xR1QoZ1HKKbXRrdN1p3phKpxRMb2VVopvBBz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,3079.205179
UNKNOWN,4ot7MbM8WdM5h8rS1LV7a1XHiv6f8p2KoJaRJqVnyCcS4MZ9jzch7VkCDYhWoueUZjGaMFicJmJLV1iew9HYtoRz,167219785,1671197577,0,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,3wqhzSB9avepM9xMteiZnbJw75zmTBDVmPFLTQAGcSMN,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,Ho4DTFi1pVTsjnEoYLd6hC2ffragyix66nJh9XCPgHjD,7281.62509
UNKNOWN,4ot7MbM8WdM5h8rS1LV7a1XHiv6f8p2KoJaRJqVnyCcS4MZ9jzch7VkCDYhWoueUZjGaMFicJmJLV1iew9HYtoRz,167219785,1671197577,1,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,5GtSbKJEPaoumrDzNj4kGkgZtfDyUceKaHrPziazALC1,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,6DNWLtUSpc55PmLefUo5CHYoq89Ujd1N2sGjvMDGrVDV,1271.399343
UNKNOWN,4pmJscpv1vHt61AzHdv9abWwFkqTwqFijaSm5bhis8PP946SVgiBWevSW2dsDBHSaJt5S5SkrCKQHEhdSaAUjcoH,167210668,1671193489,0,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,FdmKUE4UMiJYFK5ogCngHzShuVKrFXBamPWcewDr31th,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,Ho4DTFi1pVTsjnEoYLd6hC2ffragyix66nJh9XCPgHjD,15695.062715
UNKNOWN,4pmJscpv1vHt61AzHdv9abWwFkqTwqFijaSm5bhis8PP946SVgiBWevSW2dsDBHSaJt5S5SkrCKQHEhdSaAUjcoH,167210668,1671193489,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,Eqrhxd7bDUCH3MepKmdVkgwazXRzY6iHhEoBpY7yAohk,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,2725.46452
UNKNOWN,4PpZFdiyDyTitaT7sadscNvPvcuipMLAZXvV3gPLf9PsD3KnRrBNAzyn45PspwqqAwmAdpdZdLSMjZ2Yz5Kbp7ku,167218646,1671197061,0,So11111111111111111111111111111111111111112,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,DQyrAcCrDXQ7NeoqGgDCZwBvWDcYmFCjSb9JtteuvPpz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,ARdLWiH5sztM3CWqu9PTyTbRqvb6MCVhZYzhC7vHHwPC,235.189872768
UNKNOWN,4PpZFdiyDyTitaT7sadscNvPvcuipMLAZXvV3gPLf9PsD3KnRrBNAzyn45PspwqqAwmAdpdZdLSMjZ2Yz5Kbp7ku,167218646,1671197061,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,HLmqeL62xR1QoZ1HKKbXRrdN1p3phKpxRMb2VVopvBBz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,3147.329525
UNKNOWN,4pvxx2S1HqHJrfZxtoZtsfJKkwXEMpzbWDLx2ehV7qqTzhqTNfVL8MXLK6cbeAF6oMcR2JeCMpiEiBGEgNWndf73,167216163,1671195943,0,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,FdmKUE4UMiJYFK5ogCngHzShuVKrFXBamPWcewDr31th,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,Ho4DTFi1pVTsjnEoYLd6hC2ffragyix66nJh9XCPgHjD,14699.211873
UNKNOWN,4pvxx2S1HqHJrfZxtoZtsfJKkwXEMpzbWDLx2ehV7qqTzhqTNfVL8MXLK6cbeAF6oMcR2JeCMpiEiBGEgNWndf73,167216163,1671195943,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,Eqrhxd7bDUCH3MepKmdVkgwazXRzY6iHhEoBpY7yAohk,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,2584.264731
UNKNOWN,4PWWYkGJAyrkzJV9zTKCJJhtSZpVnv9S1JbMvDy4LYsAwiNRdt7Z1ghBR339W3sZpMvqRBEfrsec3w5p7YY3ys9w,167203179,1671190191,0,So11111111111111111111111111111111111111112,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,DQyrAcCrDXQ7NeoqGgDCZwBvWDcYmFCjSb9JtteuvPpz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,ARdLWiH5sztM3CWqu9PTyTbRqvb6MCVhZYzhC7vHHwPC,495.598968893
UNKNOWN,4PWWYkGJAyrkzJV9zTKCJJhtSZpVnv9S1JbMvDy4LYsAwiNRdt7Z1ghBR339W3sZpMvqRBEfrsec3w5p7YY3ys9w,167203179,1671190191,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,HLmqeL62xR1QoZ1HKKbXRrdN1p3phKpxRMb2VVopvBBz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,6644.994504
